date;id;text;views.count;likes.count;reposts.count;type;link;post_id;parents_stack
2023-10-19 17:00:17;10254;ВАКАНСИЯ: ПРИГЛАШАЕМ НА КОНКУРСОбъявление о проведении конкурса на замещение вакантной должности главного бухгалтера финансово-экономического отдела местной администрации внутригородского муниципального образования города федерального значения Санкт-Петербурга МО Правобережный.В собеседовании могут принять участие граждане Российской Федерации, граждане иностранных государств-участников международных договоров Российской Федерации в соответствии с которыми иностранные граждане имеют право находиться на муниципальной службе, достигшие возраста 18 лет, владеющие государственным языком Российской Федерации, имеющие высшее образование с квалификацией «экономист» по специальности «бухгалтерский учет и аудит», «бухгалтерский учет и контроль» и стаж муниципальной (государственной службы) не менее 4 лет, или стаж работы по специальности не менее 5, лет в бюджетной сфере.Для участия в конкурсе необходимо не позднее 02 ноября 2023 года представить следующие документы: Личное заявление, анкету с фотографией, копию паспорта, копию трудовой книжки, копию документа об образовании, заключение медицинского учреждения об отсутствии заболевания препятствующего поступлению на муниципальную службу по установленной форме, № 001-ГС/У.Документы представить по адресу: ул. Латышских стрелков дом 11 корпус 4 кабинет 23 с 10.00 до 17.00 https://mo57.ru/novosti/sluzhba/#Вакансия@mo_57, #Местная_администрация@mo_57 #Местная_администрацияhttps://mo57.ru/vakansiya-priglashaem-na-sobesedovanie-12/;1157.0;2;6.0;post;https://mo57.ru/novosti/sluzhba/#Вакансия@mo_57,;;
2023-10-19 15:00:27;10253;ВАКАНСИЯ: ПРИГЛАШАЕМ НА СОБЕСЕДОВАНИЕОбъявление о проведении собеседования на замещение вакантной должности главного специалиста финансово-экономического отдела местной администрации внутригородского муниципального образования города федерального значения Санкт-Петербурга МО Правобережный.В собеседовании могут принять участие граждане Российской Федерации, граждане иностранных государств-участников международных договоров Российской Федерации в соответствии с которыми иностранные граждане имеют право находиться на муниципальной службе, достигшие возраста 18 лет, владеющие государственным языком Российской Федерации, имеющие высшее образование с квалификацией «экономист» и стаж муниципальной (государственной службы) не менее 3 лет, или стаж работы по специальности не менее 3 лет.Для участия в собеседовании необходимо предварительно представить резюме не позднее 02 ноября 2023 года. по адресу: spbmo57@mail.ru и записаться на собеседование по телефону: 584 02 33.Собеседование проводится по адресу: ул. Латышских стрелков дом 11 корпус 4 кабинет 23.https://mo57.ru/novosti/sluzhba/#Вакансия@mo_57, #Местная_администрация@mo_57 #Местная_администрацияhttps://mo57.ru/vakansiya-priglashaem-na-sobesedovanie-11/;1153.0;7;3.0;post;https://mo57.ru/novosti/sluzhba/#Вакансия@mo_57,;;
2023-10-19 13:00:01;10252;Нет ненависти и вражде! Уважаемые жители, информируем Вас, что МВД России в рамках реализации Плана межведомственных мероприятий по профилактике радикального поведения молодежи на 2022-2024 годы, а также Плана мероприятий по реализации Стратегии противодействия экстремизму в Российской Федерации до 2025 года запланировало проведение федерального оперативно-профилактического мероприятия «Нет ненависти и вражде» в период с 01 по 10 ноября 2023 года. Акция включает в себя комплекс дополнительных мероприятий по формированию у граждан нетерпимости к экстремистской идеологии, пропаганде негативного отношения к радикальным объединениям и движениям, развитию общественной активности в духе патриотизма, нетерпимости к вражде и ксенофобии. Надо помнить, что проблема экстремизма стоит очень остро в современном мире. Начиная с воспитания внутри семьи человек начинает формироваться как личность. Родители, школа, педагоги, друзья – окружение играет важнейшую роль в становлении человека. Именно молодежь в сложный возрастной период имеет предрасположенность к одиночеству, отрицанию духовных и человеческих ценностей и, как следствие, возникновению экстремистских взглядов. МО Правобережный присоединяется к Акции «Нет ненависти и вражде» и продолжает проводить профилактические антитеррористические и противоэкстремистские мероприятия среди подрастающего населения. В ближайшее время запланировано проведение игры по профилактике терроризма и экстремизма «Что? Где? Когда?» и патриотические интерактивы под названием «Я – патриот» на территории школ округа. Также в ноябре пройдут два правовых практикума «Молодежь против экстремизма», имеющие целью подробное информирование подростков о своих правах и ответственности, а также профилактику вербования к экстремистские группировки. #Нет_ненависти_и_вражде#Нет_экстремизму#Нет_терроризму;1210.0;8;0.0;post;;;
2023-10-17 17:00:01;10244;"Познавательно и занимательно о ПДД детям!Одной из основных причин дорожно-транспортных происшествий является низкая культура участников дорожного движения и их недисциплинированность. Уменьшение числа ДТП и повышение общей культуры дорожного движения достигаются через обучение, которое ведется в тесной взаимосвязи с воспитанием. В первую очередь речь идет о детях, так как именно в детстве закладываются общие основы безопасного поведения в целом, включая поведение на дороге.  На улице сталкиваются интересы пешеходов и автомобилей. Транспортные потоки являются помехой для пешехода и прерывают его путь к пункту назначения. Это приводит к ожиданию и появлению нетерпения. Детям свойственно легкомысленное восприятие требований соблюдения правил дорожного движения. Это связано с их маленьким практическим опытом. Поэтому взрослым нужно постоянного напоминать им о необходимости быть осторожными и внимательными. Большое значение имеет участие детей в различных, специально организуемых дорожных играх, викторинах, конкурсах.  13 октября 2023 года на территории [club185528846|ГБОУ гимназия № 513] прошли командные игры под названием ""Грамотный пешеход"". Ученикам младших классов в доступной и игровой форме было рассказано о том, как необходимо правильно вести себя в роли пешехода, насколько важно соблюдать правила дорожного движения и чем, в свою очередь, может обернуться их несоблюдение. Ученики остались очень довольны не только самой формой изложения учебного материала, но и поощрительными призами.  Также, 13 октября прошел интерактивный спектакль «Уроки дороги». Театральная постановка организованна в целях профилактики детского дорожно-транспортного травматизма. Это уже пятый, заключительный, спектакль для учащихся начальных классов и детей дошкольного возраста. По задумке авторов, во время представления с элементами игры по станциям и викторины, дети знакомятся с дорожными знаками и правилами поведения пешеходов на дороге. В постановке были задействованы профессиональные артисты в красочных костюмах Светофора, Машины и Девочки пешехода, звучали веселые детские песни и были исполнены танцевальные номера. Наши обучающие мероприятия будут продолжаться, а пока хотелось бы напомнить, что дети учатся на нашем примере и копируют поведение взрослых. Поэтому, будьте внимательны на дорогах и подавайте положительный пример своим детям! #Местная_администрация@mo_57 #Местная_администрация #МО_Правобережный #МО_Правобережный@mo_57 #Мероприятия_МО_Правобережный";1318.0;12;2.0;post;;;
2023-10-16 14:00:28;10229;Составление протоколов об административных правонарушениях 13.10.2023Реализуя государственные полномочия по составлению протоколов об административных правонарушениях, в соответствии с требованиями закона от 10.05.2010 г. 273-70 «Об административных правонарушениях в Санкт-Петербурге», сотрудниками Местной администрации МО Правобережный, была проведена работа по пресечению административных правонарушений — были составлены протоколы по статьям, 37-1, 44, по адресам: улица Коллонтай, 20, Российский проспект д. 14#Местная_администрация@mo_57, #Протоколы@mo_57, #Рейд@mo_57 #Местная_администрацияhttps://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-13-10-2023/;1806.0;11;0.0;post;https://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-13-10-2023/;;
2023-10-16 12:18:11;10228;Осенний месячник по благоустройству🍂🍃🌳🍁Уважаемые жители МО Правобережный!Приглашаем вас принять активное участие в ежегодном Дне благоустройства, который состоится‼21 октября 2023 года с 10:00 до 13:00📍Адрес места проведения Дня благоустройства на территории МО Правобережный: ул. Кржижановского д. 7 (ЗНОП МЗ 12-57-20).Все желающим принять участие в уборке территории будут обеспечены необходимым инвентарем. #Местная_администрация@mo_57 #Местная_администрацияhttps://mo57.ru/osennij-mesyachnik-po-blagoustrojstvu-2/;979.0;7;0.0;post;https://mo57.ru/osennij-mesyachnik-po-blagoustrojstvu-2/;;
2023-10-13 12:26:41;10222;Заседание Общественного совета МО Правобережный12 октября в МО Правобережный прошло заседание Общественного совета при главе МО Правобережный по теме: «Проблемы развития и содержания территории квартала 23А СУН Ладожский Парк и пути их решения».Повестка дня: 1. Информация начальника отдела благоустройства МА МО Правобережный Небоговой О.П. 2. Информация главного специалиста отдела благоустройства [club82032767|Администрации Невского района] Пушкарева Э.С. 3. Информация генерального директора ООО «Перспектива» Татарского В.В.  На заседании присутствовали: заместитель главы Администрации Невского района Дрозд Анна Геннадьевна, глава МО Правобережный Беляев Николай Николаевич, глава местной администрации МО Правобережный Тонкель Игорь Ростиславович, а также члены Общественного совета, приглашенные и жители [club5092608|ЖК «Ладожский парк»]. Предлагаем вашему вниманию полную запись заседания - https://vk.com/video-187589248_456239496 #Заседание_совета@mo_57 #Общественный_совет;1196.0;4;2.0;post;https://vk.com/video-187589248_456239496;;
2023-10-12 17:00:01;10217;На днях сотрудники муниципального совета и местной администрации МО Правобережный приняли участие в физкультурном мероприятии по керлингу в рамках Санкт Петербургской спортивной лиги корпоративного спорта в дивизионе «Внутригородские муниципальные образования Санкт Петербурга», которое проводит Комитет по физической культуре и спорту Санкт-Петербурга.  Для наших сотрудников это уже не первый опыт игры в керлинг, поэтому в этот раз нашей команде удалось занять 6 место из 16 и выйти в финал, который состоится 28 октября.Желаем удачи нашей команде и ждем победы!💪🙏🥌🎉;5108.0;10;0.0;post;;;
2023-10-12 14:00:01;10215;Уважаемые жители!  Продолжаются работы по благоустройству дворовой территории по адресу: улица Джона Рида, дом 9, литера А https://vk.com/wall-187589248_9977 Уже высажены деревья и кустарники, сделано газонное покрытие, проложены дорожки с покрытием из мощеного камня и установлено покрытие из декинга (лиственница), которое является влагоустойчивым и не боятся перепадов температур.Следите за обновлением вашего двора в альбоме https://vk.com/album-187589248_296192994  #Благоустройство_МО_Правобережный@mo_57, #Местная_администрация@mo_57 #Местная_администрация;3056.0;23;4.0;post;https://vk.com/wall-187589248_9977;;
2023-10-12 11:00:01;10211;Конкурс благоустройства среди муниципальных образований Санкт-Петербурга  Финальный этап Конкурса по благоустройству, который ежегодно проводит [club202463410|Совет муниципальных образований Санкт-Петербурга] стартовал 9 октября 2023 года. Вчера, конкурсная комиссия осмотрела конкурсный двор, который мы представили в качестве номинанта на звание лучшего из лучших в номинации «Лучший объект озеленения».  Глава местной администрации Игорь Ростиславович Тонкель представил территорию по адресу: по адресу ул. Ворошилова, д. 7, корп. 2, которая является территорией зеленых насаждений общего пользования.  С нетерпение будем ждать результатов конкурса.  #Благоустройство_МО_Правобережный #МО_Правобережный@mo_57 #Муниципальный_совет #Муниципальный_совет@mo_57 #Местная_администрация #Местная_администрация@mo_57;6614.0;22;1.0;post;;;
2023-10-09 16:02:24;10202;#Экстремизму_нет;4594.0;7;4.0;post;;;
2023-10-09 16:00:00;10201;#экология#эко;1631.0;13;0.0;post;;;
2023-10-06 16:37:48;10191;Составление протоколов об административных правонарушениях 06.10.2023Реализуя государственные полномочия по составлению протоколов об административных правонарушениях, в соответствии с требованиями закона от 10.05.2010 г. 273-70 «Об административных правонарушениях в Санкт-Петербурге», сотрудниками Местной администрации МО Правобережный, была проведена работа по пресечению административных правонарушений — были составлены протоколы по статье 44, по адресу: улица Коллонтай, 20#Местная_администрация@mo_57, #Протоколы@mo_57, #Рейд@mo_57 #Местная_администрацияhttps://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-06-09-2023/;3493.0;13;0.0;post;https://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-06-09-2023/;;
2023-10-06 11:00:02;10190;Формирование комфортной городской среды в Санкт-Петербурге  Уважаемые жители округа, в рамках Реализации приоритетного проекта «Формирование комфортной городской среды в Санкт-Петербурге» в МО Правобережный проводится прием заявок и предложений граждан по благоустройству территории на 2024г. (Приложение №1 - Унифицированная форма заявки о включении в программу «Формирование комфортной городской среды» внутригородского муниципального образования Санкт- Петербурга муниципальный округ Правобережный)  18.10.2023г в 15 часов по адресу улица Латышских Стрелков д. 11 корп. 4 состоятся общественные обсуждения (слушания) с жителями муниципального образования по вопросу формированию Адресного перечня объектов, подлежащих благоустройству в 2024г.  В рамках общественного обсуждения (слушания) будет сформирован адресный перечень объектов, подлежащих благоустройству в рамках реализации приоритетного проекта «Формирование комфортной городской среды».https://mo57.ru/novosti/formirovanie-komfortnoj-gorod..  #Местная_администрация@mo_57, #Формирование_комфортной_городской_среды@mo_57 #Местная_администрацияhttps://mo57.ru/formirovanie-komfortnoj-gorodskoj-sredy-v-sankt-peterburge-6/;1430.0;6;0.0;post;https://mo57.ru/novosti/formirovanie-komfortnoj-gorod..;;
2023-10-05 12:00:01;10188;"Молодежь ЗА экологию!  Каждый обязан сохранять природу и окружающую среду, бережно относиться к природным богатствам – об этом говорит статья 58 Конституции РФ. Вместе с тем, эта конституционная обязанность граждан находится в тесной связи с правом каждого на благоприятную окружающую среду. Природная среда является элементом окружающей среды, а природные богатства - основой устойчивого развития, жизни и деятельности народов, проживающих на территории Российской Федерации.  Правительство РФ принимает меры по реализации прав граждан на благоприятную окружающую среду, обеспечению экологического благополучия, снижению негативного воздействия хозяйственной и иной деятельности на природу. Например, национальный проект ""Экология"" включает такие федеральные проекты, как ""Чистая страна"", ""Комплексная система обращения с твердыми коммунальными отходами"", ""Чистый воздух"", ""Чистая вода"", ""Оздоровление Волги"", ""Сохранение озера Байкал"", ""Сохранение лесов"".  Эти серьезные темы обсуждались в рамках дискуссионного клуба «Молодежь ЗА экологию!». Встречи клуба прошли в третьей декаде сентябре 2023г. с подростками школ, расположенных на территории нашего округа: [https://vk.com/school_667_nev|ГБОУ СОШ № 667] и [https://vk.com/club186169061|ГБОУ СОШ № 347]. По завершении дискуссий участникам было предложено внести свой экологический вклад и создать проект по формированию экологической культуры у населения. Авторы отличившихся проектов были награждены экоблокнотами из переработанной бумаги в комплекте с ручкой из крафт-картона.  Также, хочется отметить еще одно мероприятие экологической направленности, состоявшееся 25 сентября 2023г. для учащихся ГБОУ СОШ № 667 – это интерактивная игра «ЭКО-знайка». В процессе командных соревнований были затронуты различные экологические аспекты: формирование у человека экопривычек, вопросы раздельного сбора мусора, экологические проблемы в масштабе города, красная книга Санкт-Петербурга, и многие другие. Изучение проблем экологии способствует осознанию того, что сохранение уникальности природного мира, его экосистем является неотъемлемой частью заботы о природе и будущем человечества. #Экология #Эко #Местная_администрация@mo_57 #Местная_администрация #МО_Правобережный #МО_Правобережный@mo_57 #Мероприятия_МО_Правобережный";1210.0;13;2.0;post;https://vk.com/school_667_nev|ГБОУ;;
2023-10-05 10:00:00;10187;Уважаемые педагоги! От всего сердца поздравляем вас с прекрасным праздником - День учителя!  Ваше преданное служение и профессионализм заслуживают высочайшей похвалы и признания. Спасибо за ваше неутомимое стремление к знаниям, воспитанию и развитию молодого поколения.  Каждый день вы творите чудеса, раскрывая потенциал каждого ребенка, помогая им осознать свои таланты и открыть новые горизонты. Ваша работа — это не только передача знаний, но и формирование ценностей, умений и навыков, которые помогут нашим детям стать успешными и гармоничными людьми.  Желаем вам крепкого здоровья, неиссякаемого вдохновения и радости от каждого ученического успеха. С праздником, дорогие учителя!💐💐💐;1830.0;17;0.0;post;;;
2023-10-04 18:00:01;10186;🤳 Телефонное мошенничество получило развитие с начала 2000-х годов, когда сотовый телефон стал массовым и доступным.  📱В настоящее время, когда широко используются мобильные телефоны и личный номер может быть у всех, от десятилетнего ребёнка до восьмидесятилетнего пенсионера, случаи телефонного мошенничества растут с каждым годом.  👵 Чаще всего в сети телефонных мошенников попадаются пожилые или доверчивые люди. При этом каждый человек может стать жертвой мошенничества, если не будет следовать простым правилам безопасности.  О видах телефонного мошенничества и способах борьбы с ним можно узнать здесь 👇 https://мвд.рф/вопросы/внимание-мошенники/телефонное-мошенничествоhttps://vk.com/video-217667683_456239041?list=8da275b16761afba5d;1268.0;3;0.0;post;https://мвд.рф/вопросы/внимание-мошенники/телефонное-мошенничествоhttps://vk.com/video-217667683_456239041?list=8da275b16761afba5d;;
2023-10-04 16:00:02;10184;4 октября - День гражданской обороны Российской Федерации.  Гражданская оборона является составной частью оборонного строительства и обеспечения безопасности страны и выполняет одну из важнейших функций государства. 4 октября 1932 года постановлением правительства была создана общесоюзная система местной противовоздушной обороны СССР (МПВО). Именно с этого времени и началось создание системы Гражданской обороны страны. В 1961 году МПВО была преобразована в гражданскую оборону (ГО) СССР. В настоящее время в России сформирована и эффективно действует единая государственная система предупреждения и ликвидации чрезвычайных ситуаций (РСЧС), которая является национальной системой противодействия кризисным явлениям. Но не стоит забывать, что гражданская оборона является всенародным делом. Жители должны быть готовы к любым чрезвычайным ситуациям, знать, как правильно действовать, куда идти и как оказать необходимую помощь себе, своим близким или пострадавшему человеку. Поэтому подготовка населения к осуществлению задач гражданской обороны складываются из целого комплекса мероприятий. Работающее население получает знания по месту своей работы. А обучение неработающего населения проводит муниципальное образование. МО Правобережный продолжает обучение неработающего населения в рамках муниципальной программы по темам в соответствии с методическими рекомендациями. Очередное обучение прошло 4 октября в здании муниципалитета по теме: Порядок действий при получении сигнала «ВНИМАНИЕ ВСЕМ!». Сегодняшняя тема обучения совпала с проверкой в Санкт-Петербурге системы городского оповещения населения и обучающие смогли на примере ознакомиться с сигналом оповещения. ‼Принять участие в обучении может любой неработающий житель муниципального округа Правобережный ([https://vk.com/@mo_57-reestr-domov-razmeschennyh-na-territorii-mo-pravoberezhnyi|реестр адресов]) по предварительной записи по телефону 584-02-33 или по электронной почте spbmo57@mail.ru.  📚Занятия будут проходить в соответствии с графиком https://mo57.ru/administratsiya/gochs/, https://vk.com/wall-187589248_10132 в указанные даты по адресу: ул. Латышских Стрелков, д. 11, к. 4, лит. А кабинет № 8. #ГОиЧС@mo_57, #Местная_администрация@mo_57, #Обучение_неработающего_населения@mo_57 #Местная_администрация;1518.0;9;0.0;post;https://vk.com/@mo_57-reestr-domov-razmeschennyh-na-territorii-mo-pravoberezhnyi|реестр;;
2023-10-04 14:00:02;10182;4 октября в России отмечает День войск гражданской обороны МЧС России.Поздравляем сотрудников войск гражданской обороны с праздником! Ваша служба - это истинный пример мужества, отваги и самоотверженности. Вы всегда на страже безопасности нашей страны и её граждан. Ваше профессионализм и готовность к действию неподвластны времени и обстоятельствам. Мы благодарим вас за вашу нелёгкую, но важную работу. Желаем вам крепкого здоровья, удачи и сил для выполнения сложных задач. Пусть ваше трудолюбие и преданность делу всегда оцениваются и приносят гордость и уважение. В честь праздника [club189318064|Комитет по вопросам правопорядка и безопасности] объявил благодарность главе местной администрации МО Правобережный Тонкелю Игорю Ростиславовичу за высокие достижения и успехи в сфере безопасности и добросовестное исполнение должностных обязанностей. Поздравляем Игоря Ростиславовича с праздником и высокой оценкой его деятельности!💐💐💐;1314.0;7;1.0;post;;;
2023-10-03 16:00:02;10177;ДОРОГИЕ ДРУЗЬЯ!  Сегодня начинается приём работ для участия в экологическом дистанционном конкурсе «ГОРОДСКОЙ ЭКОЛОГИСТ»!!! Это наш ежегодный конкурс, организованный с целью экологического просвещения, который по сложившейся традиции мы проводим осенью. Тема конкурса: «Экологическая культура. Наш округ – наш дом!». Сбор заявок продлится до 3 ноября 2023г. Успейте проявить свой творческий потенциал!  С радостью сообщаем, что в этом году у нас появилась новая номинация «Сюжетный коллаж», в которой принимаются аппликации, коллажи, выполненные из бросового материала и вторичного сырья. Как всегда, победителей конкурса ждут замечательные призы и дипломы за первое, второе, третье место и приз зрительских симпатий по 5 номинациям! Каждый участник конкурса награждается именным сертификатом участника в электронном виде. Победители конкурса будут приглашены для вручения призов после подведения итогов членами жюри и народного голосования.  Напоминаем номинации конкурса: • Графическая работа (рисунок). От одного участника не более 1 работы. Возраст участников 6-12 лет. • Графическая работа. От одного участника не более 1 работы. Возраст участников 13-19 лет. • Сюжетный коллаж. От одного участника не более 1 работы. Возраст участников 9-13 лет. • Письменная работа. От одного участника не более 1 работы. Возраст участников 10-14 лет. • Экологический проект. От одного участника не более 1 работы. Возраст участников 15-19 лет.  Для участия в конкурсе вам необходимо направить на электронную почту ecologist2021@mail.ru вашу работу в формате jpeg, pdf, doc, power point, mp4 (фото, видео, презентация) и заполненную анкету участника https://vk.com/doc1529363_664127074?hash=SxAN40TkW5GyZ2p8bPvFhdNuSJ1ywOSTuqRDdsoscvX  Подробно о всех аспектах вы можете узнать в Положении о конкурсе. Присоединяйтесь к нашей страничке https://vk.com/eco.logist и будьте в курсе новостей конкурса «ГОРОДСКОЙ ЭКОЛОГИСТ»! Всем желаем удачи и вдохновения!;1293.0;12;3.0;post;https://vk.com/doc1529363_664127074?hash=SxAN40TkW5GyZ2p8bPvFhdNuSJ1ywOSTuqRDdsoscvX;;
2023-10-03 14:00:02;10176;Уважаемые жители! [https://vk.com/wall-187589248_10060|30 сентября 2023] года состоялась экскурсия в музей «Гранд-макет «Россия». Это самый большой макет страны во всей России, и второй по величине музей-макет страны в Европе. Экскурсия началась по пути следования в музей, в автобусе, во время которой жителям рассказали о некоторых интересных фактах из истории родного города. В продолжение программы жители с детьми оказались в необыкновенном музее, площадь которого более 800 м2, где можно в миниатюре увидеть и столицу страны, и Дальний Восток, и активный вулкан, и познакомиться с культурой некоторых регионов, и даже приблизить к себе ощущение приближающегося Рождества и Нового года. Путешествие по музею сопровождалось гидом-экскурсоводом, а также возможностью самостоятельной активации некоторых интерактивных шоу-зон. Равнодушным не остался никто!#Мероприятия_МО_Правобережный@mo_57, #Местная_администрация@mo_57, #Экскурсии@mo_57 #Местная_администрация;5655.0;10;2.0;post;https://vk.com/wall-187589248_10060|30;;
2023-10-03 10:00:33;10173;ВАКАНСИЯ: ПРИГЛАШАЕМ НА СОБЕСЕДОВАНИЕОбъявление о проведении собеседования на замещение должности ведущего специалиста аппарата Муниципального совета внутригородского муниципального образования города федерального значения Санкт-Петербурга муниципальный округ Правобережный.В собеседовании могут принять участие граждане Российской Федерации, граждане иностранных государств – участников международных договоров Российской Федерации, в соответствии с которыми иностранные граждане имеют право находиться на муниципальной службе, достигшие возраста 18 лет, владеющие государственным языком Российской Федерации, имеющие высшее профессиональное образование по специальности, направлению подготовки: «Журналистика», «Средства массовой информации и информационно-библиотечное дело», «Реклама и связи с общественностью» и стаж муниципальной службы (государственной службы) не менее 3 лет или стаж работы по специальности не менее 3 лет.Для лиц, имеющих дипломы бакалавра, специалиста или магистра с отличием, в течение трех лет со дня выдачи диплома устанавливаются квалификационные требования к стажу муниципальной (государственной) службы или стажу работы по специальности, направлению подготовки - не менее одного года стажа муниципальной (государственной) службы или стажа работы по специальности.Для участия в собеседовании необходимо предварительно отправить резюме на адрес электронной почты spbmo57@mail.ru не позднее 31 октября 2023 годаСобеседование будет проводиться по адресу ул. Латышских Стрелков, д. 11, корп. 4, каб. 14 по приглашению.https://mo57.ru/novosti/sluzhba/#Вакансия@mo_57, #Муниципальный_совет@mo_57 #Муниципальный_советhttps://mo57.ru/vakansiya-priglashaem-na-sobesedovanie-10/;1326.0;4;6.0;post;https://mo57.ru/novosti/sluzhba/#Вакансия@mo_57,;;
